artist.familiarity,artist.hotttnesss,artist.name,artist.terms,song.hotttnesss,song.tempo,song.loudness,song.duration,song.year
0.691133729,0.531050193,Harry Connick_ Jr,jazz,0.0,181.469,-10.7,192.07791,1979
0.537088297,0.352919184,Astarte,black metal,0.345802234,156.15,-4.012,419.97016,1998
0.642280769,0.411195688,Wet Wet Wet,blue-eyed soul,0.561428518,95.465,-7.811,242.65098,2004
0.57810363,0.414892612,Vince Guaraldi Trio,latin jazz,0.265861049,92.4,-25.924,242.9122,1964
0.602264047,0.44057753,Shifty,hard house,0.594483379,163.884,-5.295,192.91383,2004
0.581475219,0.298377039,Alex Ubago,latin pop,0.408110884,96.7,-8.205,201.09016,2003
0.933916106,0.778673579,Alicia Keys,neo soul,0.684472942,105.775,-9.74,183.43138,2003
0.573243195,0.382961658,The Plimsouls,jangle pop,0.508067506,123.452,-7.842,147.9571,1981
0.872325597,0.535891043,Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,gangster rap,0.253834736,125.827,-13.135,318.79791,2009
0.864867842,0.766076164,My Chemical Romance,emo,0.833658152,132.474,-22.42,57.18159,2004
0.713322147,0.473613189,Daniel Johnston,power pop,0.685274902,92.938,-24.308,219.76771,1983
0.377906057,0.226754095,Eyes Cream,progressive house,0.0,129.994,-7.052,492.30322,2002
0.796419804,0.574497026,OutKast,dirty south rap,0.769733162,95.381,-10.817,118.9873,1996
0.749217793,0.544321915,LL Cool J / Freeway,hip hop,0.413739836,50.51,-4.628,264.48934,2006
0.702077834,0.330820071,Monty Are I,post-hardcore,0.662493161,189.917,-4.654,245.10649,2006
0.844039532,0.524378988,Anti-Flag,oi,0.630325327,189.134,-3.116,115.53914,2003
0.487445648,0.376899808,Commander Cody And His Lost Planet Airmen,country rock,0.0,170.916,-13.839,195.65669,1974
0.635757022,0.379436972,Hank Locklin,honky tonk,0.690290538,122.798,-10.067,143.35955,1960
0.749876367,0.528302262,The Cardigans,twee pop,0.654651728,161.994,-4.659,211.35628,1994
0.823548253,0.507115549,M83,shoegaze,0.852088918,96.047,-11.451,219.24526,2008
0.635087811,0.406508249,Penguin CafA(c) Orchestra,chamber jazz,0.512253654,191.61,-19.453,275.12118,1987
0.492199331,0.344972456,Marvin Hamlisch,show tunes,0.582756026,92.87,-16.43,209.34485,1977
0.858677442,0.618219159,Bad Religion,hardcore punk,0.674142968,140.202,-3.677,138.84036,2002
0.772518285,0.578790799,Jessica Simpson,teen pop,0.0,99.909,-6.224,196.12689,2004
0.472073585,0.391267796,Jim Breuer,progressive metal,0.48456253,83.61,-9.639,478.92853,2002
0.508676201,0.377888131,Pursuit Of Happiness,power pop,0.565451012,133.319,-10.81,216.39791,1988
0.612953154,0.454541929,Jacques Dutronc,chanson,0.38293509,130.196,-10.592,142.91546,1989
0.657826294,0.446170543,Becoming The Archetype,christian metal,0.696230193,85.061,-4.757,389.95546,2008
0.644519692,0.405618982,Zeromancer,industrial rock,0.864141654,130.0,-5.832,236.53832,2001
0.88792045,0.670383829,The Smashing Pumpkins,alternative rock,0.584437156,88.794,-16.358,184.39791,1995
0.743129776,0.493566843,Redman,hip hop,0.358976526,92.8,-3.58,199.81016,2001
0.598985507,0.40411691,Jan Wayne,eurodance,0.265861049,140.045,-5.418,230.76526,2003
0.596184927,0.427479242,Beherit,illbient,0.545230294,133.954,-3.798,192.13016,1990
0.933916106,0.821648467,Alicia Keys,neo soul,0.623448449,74.078,-12.518,244.45342,2005
0.775494508,0.54260187,Rooney,power pop,0.425124658,123.026,-2.3,199.28771,2007
0.610330728,0.407821565,Los AutA(c)nticos Decadentes,cumbia,0.334706549,117.683,-8.693,172.09424,1989
0.934935267,0.787005469,Mariah Carey,dance pop,0.564258739,120.083,-10.187,196.93669,2002
0.573243195,0.382961658,The Plimsouls,jangle pop,0.473097731,162.907,-7.167,192.13016,1981
0.606975737,0.386289651,Sugar Minott,roots reggae,0.564757578,167.947,-9.11,185.99138,1977
0.698969925,0.486783025,Jonny Lang,blues-rock,0.636381565,111.266,-6.825,182.80444,2006
0.578648939,0.376582962,Ben Harper And The Blind Boys Of Alabama,blues-rock,0.653870886,164.637,-9.768,234.65751,2004
0.673653885,0.461679633,Deitrick Haddon,roots reggae,0.561428518,131.065,-6.814,234.47465,2008
0.61071322,0.425126208,Zeca Baleiro,brazilian pop music,0.603024582,66.49,-11.41,195.00363,2000
0.630130467,0.469965125,Shapeshifters,progressive house,0.565715851,131.996,-7.19,467.43465,2008
0.909247284,0.554938523,AFI,post-hardcore,0.836930122,113.471,-5.711,328.72444,2006
0.617608694,0.405967369,BoDeans,roots rock,0.367273416,120.277,-10.631,284.76036,1989
0.705881777,0.491178954,Gang Starr,jazz rap,0.585116487,91.399,-10.112,218.38322,1994
0.839275393,0.521843187,Foo Fighters,grunge,0.686941709,110.742,-12.584,313.10322,2005
0.709198455,0.455774854,Lightnin' Hopkins,texas blues,0.375984302,94.807,-17.332,70.53016,1999
0.606102515,0.396018754,Vixen,gabba,0.673122308,124.67,-14.109,259.60444,1988
0.426667857,0.332275747,Planet P Project,new wave,0.0,117.815,-19.121,74.762,1984
0.537385267,0.370540726,F.I.R.,chinese music,0.480236921,85.96,-6.388,232.48934,2009
0.547325147,0.359709363,Jay & The Americans,soft rock,0.427446572,86.442,-16.685,173.58322,1990
0.5623863,0.390361005,Seguridad Social,rumba,0.0,174.037,-8.978,278.38649,1991
0.610427725,0.438168226,Johnny Horton,country rock,0.439202489,179.49,-11.806,132.23138,2000
0.456620687,0.34776698,Pyrolator,hard trance,0.0,90.248,-8.045,180.24444,2005
0.821844255,0.592439486,Atreyu,post-hardcore,0.663811904,90.625,-20.639,74.34404,2004
0.589694605,0.383863704,Ms. Dynamite,grime,0.606807293,112.991,-15.339,56.13669,2002
0.827409365,0.576902281,Dixie Chicks,bluegrass,0.706317473,153.447,-7.279,201.16853,1999
0.772871995,0.473700501,Vangelis,progressive rock,0.648733446,162.441,-18.335,416.7571,1983
0.628274449,0.428834536,themselves,experimental pop,0.527555356,80.051,-11.163,245.31546,2002
0.484333758,0.335935512,Dave Brockie Experience,shock rock,0.428702263,187.232,-3.931,100.10077,2001
0.547325147,0.359709363,Jay & The Americans,soft rock,0.557187768,131.01,-10.623,149.89016,1990
0.825962346,0.506804744,Bury Your Dead,hardcore punk,0.546635489,134.054,-5.016,151.71873,2008
0.478770834,0.327875295,Williamson,neofolk,0.0,110.032,-10.132,203.17995,2005
0.804838889,0.457841156,Dilated Peoples,turnablism,0.585452852,88.176,-8.695,236.59057,2004
0.481773107,0.300383177,Rajery,future jazz,0.0,132.666,-8.236,219.48036,2005
0.629301806,0.450779891,Alan Silvestri,country rock,0.266955186,84.615,-18.114,81.50159,2006
0.776598968,0.490079584,Helmet,rapcore,0.584094133,144.447,-10.291,220.31628,1994
0.633402342,0.414834941,Dynamite Deluxe,hip hop,0.577848621,93.298,-10.182,86.67383,2000
0.839275393,0.550762085,Foo Fighters,grunge,0.68731164,157.739,-2.512,270.47138,2002
0.751040126,0.4181931,Primordial,folk metal,0.527818137,87.643,-5.225,264.88118,1995
0.44276965,0.294986617,Michael Stanley Band,heartland rock,0.260774534,158.057,-8.729,173.42649,1981
0.366678331,0.272471256,Alvino Rey And His Orchestra,space age pop,0.0,101.307,-18.272,193.74975,2005
0.517480572,0.43280431,Irwin Goodman,german pop,0.439202489,111.562,-10.854,119.06567,1966
0.711893809,0.535163042,Jane's Addiction,alternative metal,0.613040082,223.387,-8.794,185.15546,1988
0.689800593,0.533842727,Cancer Bats,southern rock,0.642218428,168.901,-4.214,160.26077,2010
0.39884632,0.313675752,Jeanne Pruett,classic country,0.0,113.384,-18.612,193.01832,1973
0.379734512,0.3138661,Mariano Yanani,lullaby,0.0,160.026,-14.334,212.06159,2003
0.67577137,0.435468899,J.J. Cale,blues-rock,0.304169503,136.273,-15.6,160.62649,1983
0.741848576,0.523561642,All Shall Persih,death core,0.649212582,99.963,-2.685,215.61424,2006
0.387295691,0.283367108,Hi-Fi Companions,future jazz,0.223238283,130.005,-7.818,464.5873,2003
0.616896386,0.416503946,Marlene Dietrich,chanson,0.266955186,99.36,-15.2,158.45832,1991
0.415487694,0.311679481,Adalberto Santiago,salsa,0.215080319,205.885,-3.533,299.93751,1977
0.774037142,0.521726648,Los Fabulosos Cadillacs,ska,0.270775999,214.941,-4.879,239.67302,1993
1.0,0.826777014,Akon,hip hop,0.847530898,125.328,-6.124,249.39057,2006
0.81659671,0.553661233,Richard Hawley And Death Ramps_ Arctic Monkeys,garage rock,0.650676969,130.631,-4.347,139.78077,2007
0.561370907,0.365533756,Stephan Micus,free improvisation,0.377531645,30.827,-25.106,316.49914,2006
0.754917646,0.507464243,Rick Astley,dance pop,0.358976526,99.985,-11.551,192.10404,2005
0.693009204,0.498668875,Orbital,techno,0.687069389,91.364,-8.912,467.53914,1999
0.842972108,0.793412623,Jason Mraz,alternative rock,0.681546638,173.468,-10.798,740.46649,2007
0.600546565,0.379574248,Wolfchant,viking metal,0.610174541,210.032,-5.05,208.56118,2007
0.625762202,0.449493483,Faces,blues-rock,0.255765101,182.085,-8.026,279.84934,1971
0.546206711,0.354517343,Enslavement Of Beauty,parody,0.507983552,145.109,-5.646,313.75628,1999
0.518518769,0.36626884,Aynsley Lister,blues-rock,0.334706549,96.364,-9.77,227.10812,2009
0.636119207,0.363499577,Facto Delafe y las flores azules,trip hop,0.518418707,96.007,-7.221,100.362,2007
0.737972528,0.555968804,Toni Braxton,dance pop,0.599868664,91.066,-4.745,258.48118,2002
0.404499596,0.331642439,Erkki Junkkarinen,humppa,0.345802234,164.769,-14.225,218.93179,2002
0.481180212,0.379495651,Charlie Peacock,ccm,0.0,100.862,-8.158,291.21261,1991
0.585680704,0.430544696,Capone-N-Noreaga,gangster rap,0.495453137,157.665,-5.515,217.41669,2009
0.668087296,0.459387425,Kitaro,chill-out,0.392008772,126.339,-10.282,410.06975,2006
0.682101282,0.424108277,Happy Mondays,alternative dance,0.345802234,101.831,-9.616,342.59546,1988
0.841136406,0.556910568,A Skylit Drive,progressive metal,0.684088775,139.238,-5.864,88.86812,2007
0.676869597,0.384133614,Daughters,math-core,0.554793212,80.992,-4.271,52.11383,2003
0.709010525,0.553566172,Amorphis,progressive metal,0.535953802,131.191,-4.167,280.97261,1997
0.58763068,0.366157945,Illya Kuryaki And The Valderramas,progressive house,0.462379946,154.028,-10.819,233.97832,1996
0.056017386,0.534429714,G Unit feat. 50 Cent,rap,0.327736683,75.0,-14.158,101.43302,2002
0.604820432,0.383877494,Robben Ford,blues-rock,0.518759898,91.247,-13.908,278.96118,1988
0.567510986,0.430897609,Information Society,freestyle,0.597116703,149.91,-19.776,68.362,1988
0.634764556,0.423976264,Call To Preserve,straight edge,0.407974652,189.824,-4.829,165.82485,2006
0.744734767,0.565045659,Belle and Sebastian,indie pop,0.815550861,165.038,-9.67,226.92526,1996
0.687023631,0.475085634,GWAR,comedy rock,0.454192988,136.211,-8.871,159.68608,1994
0.588370653,0.413237884,Warrior King,roots reggae,0.518759898,153.977,-6.134,204.38159,2005
0.551427307,0.389847527,Hot Club Of Cowtown,western swing,0.473346541,132.073,-10.881,203.96363,2009
0.675203997,0.479308951,Fabri Fibra,hip hop,0.345802234,160.071,-4.41,267.36281,2009
0.501890126,0.404201576,Frank Caliendo,future jazz,0.323112121,124.086,-13.149,433.47546,2008
0.749077779,0.447330487,In Extremo,heavy metal,0.474054831,114.127,-3.734,233.74322,2005
0.851073009,0.590449277,Funeral For A Friend,post-hardcore,0.532482708,102.889,-4.518,251.21914,2007
0.484311163,0.351841896,Sugarbomb,post-grunge,0.427446572,122.761,-6.121,260.93669,2001
0.779838092,0.568350503,Tom Petty,heartland rock,0.621621073,86.8,-13.374,190.32771,1994
0.456852846,0.34038543,Love Jones,bossa nova,0.0,102.473,-7.479,384.13016,1993
0.747684076,0.529995833,Jeff Beck,blues-rock,0.737994182,131.554,-8.951,163.83955,1976
0.042848266,0.395791274,Skeeter Davis,country rock,0.473346541,150.784,-16.87,153.96526,1999
0.600195393,0.48818139,Bebe Winans / Stephanie Mills,ccm,0.0,144.005,-9.2,324.93669,2000
0.559317502,0.437001919,Flamin' Groovies,power pop,0.600853803,172.502,-3.215,195.39546,1999
0.569988889,0.287481174,Auf Der Maur,post-grunge,0.799547839,125.05,-7.319,277.89016,2004
0.713322147,0.473613189,Daniel Johnston,power pop,0.427446572,158.304,-11.092,115.35628,1998
0.84219335,0.550422825,Behemoth,black metal,0.61105005,156.261,-4.146,321.48853,1999
0.439663711,0.307366234,The Jason Bonham Band,hard rock,0.0,196.013,-7.11,290.19383,1992
0.636109171,0.371573625,RyanDan,neoclassical,0.460484845,111.518,-8.567,235.12771,2007
0.520726488,0.359260264,Vivian,happy hardcore,0.215080319,90.993,-6.53,227.76118,2007
0.851351443,0.582346374,Blink-182,power pop,0.724133953,117.574,-5.342,280.00608,2003
0.567510986,0.430897609,Information Society,freestyle,0.0,150.055,-8.149,288.62649,1997
0.496224085,0.347249717,Der Plan,experimental rock,0.360370583,119.317,-14.342,153.59955,1988
0.826075467,0.599602643,Dimmu Borgir,black metal,0.681975088,150.064,-3.561,259.02975,2007
0.639436949,0.430942043,David Arkenstone,celtic,0.270775999,160.028,-11.812,272.74404,2009
0.593216548,0.444904177,Jellyfish,jangle pop,0.4785044,169.875,-9.679,216.60689,2006
0.889613555,0.593808365,Twista Featuring Cee-Lo,gangster rap,0.327736683,106.967,-5.126,272.50893,2004
0.817256939,0.735208878,Johnny Cash,honky tonk,0.578755678,170.995,-10.06,162.29832,1974
0.584998278,0.402044106,Spectra Soul,dubtronica,0.460541281,85.006,-7.751,303.51628,2008
0.73379894,0.544257506,Stevie Ray Vaughan And Double Trouble,texas blues,0.678728981,170.217,-10.351,168.30649,1994
0.563421563,0.402033856,Badmarsh & Shri,breakbeat,0.604500739,96.028,-9.507,497.13587,1997
0.410145992,0.310309149,KA(c)kA(c)lA(c),soukous,0.265861049,115.072,-7.821,309.49832,2006
0.640695921,0.449602656,AZ,gangster rap,0.485761153,87.599,-7.459,60.21179,2002
0.775797363,0.60118606,The Clash,new wave,0.759068343,87.657,-13.143,130.63791,1982
0.491071814,0.302255689,Wendy Moten,ballad,0.0,109.001,-8.634,230.37342,1992
0.732571745,0.457981674,Black History,dancehall,0.345802234,127.27,-10.062,251.402,2001
0.544161995,0.370620402,Judas Iscariot,black metal,0.566312581,135.39,-7.736,393.89995,1995
0.82735726,0.75292789,Enrique Iglesias,dance pop,0.469873001,101.43,-6.947,229.0673,1998
0.458292314,0.281724673,Ashtrax,progressive house,0.43965466,123.013,-12.796,278.36036,2002
0.668370612,0.45755391,The Berzerker,speedcore,0.54413357,227.25,-4.563,163.81342,2002
0.479755041,0.34054408,Flora Purim,latin jazz,0.265861049,75.297,-19.173,242.83383,1994
0.32073576,0.0,Virgil Moorefield,experimental rock,0.0,45.13,-10.369,155.8722,1995
0.609123875,0.46236784,Alexander O'Neal,dance pop,0.473346541,95.924,-5.184,183.11791,2008
0.499308967,0.442968189,Noemi,musica,0.611214623,144.052,-2.957,226.37669,2010
0.595645309,0.426009301,Cocoa Tea,dancehall,0.0,115.862,-11.627,228.96281,1992
0.450361261,0.267757495,Dave Eggar,new age,0.0,117.298,-29.084,224.73098,1998
0.677550149,0.492132221,This Is Hell,post-hardcore,0.679854,83.335,-5.726,106.39628,2008
0.803087355,0.501825944,Soulwax,dance rock,0.48306456,96.02,-9.061,274.78159,1996
0.872536599,0.610731463,Aerosmith,blues-rock,0.431394611,101.66,-5.746,324.07465,1993
0.71881021,0.463900095,SNAP!,pop rap,0.0,121.102,-10.232,327.78404,1996
0.517480572,0.43280431,Irwin Goodman,german pop,0.215080319,151.004,-5.752,231.47057,1978
0.492669503,0.33137317,Rishi Rich,bhangra,0.440187398,95.985,-10.817,45.45261,2006
0.609819761,0.419967936,Lizzy Borden,heavy metal,0.48456253,186.075,-4.151,386.66404,2000
0.669726188,0.427914247,Eliane Elias,brazilian jazz,0.215080319,176.138,-28.25,201.22077,1995
0.565604753,0.414011295,Clay Crosse,ccm,0.591754161,134.864,-7.997,286.74567,1998
0.649583107,0.461345852,Snowgoons,los angeles,0.587102737,104.705,-2.42,232.75057,2008
0.775086058,0.605191153,Gorillaz,hip hop,0.813129444,154.873,-7.766,128.41751,2005
0.414242083,0.405354092,Hef feat. Big2 & Dio,screamo,0.537503904,102.374,-9.909,219.29751,2009
0.537532968,0.369870107,All Girl Summer Fun Band,pop rock,0.450762242,139.967,-10.187,212.84526,2008
0.80704348,0.587194102,The Strokes,indie rock,0.828400264,104.208,-4.689,191.29424,2003
0.698291624,0.453850265,EPMD / Nocturnal,hip hop,0.480238748,180.823,-6.866,204.5122,1997
0.606975737,0.386289651,Sugar Minott,roots reggae,0.38293509,164.93,-6.975,186.8273,1979
0.612953154,0.454541929,Jacques Dutronc,chanson,0.392008772,126.968,-9.774,152.76363,1969
0.653340693,0.449608088,The Sonics,rock 'n roll,0.372530039,158.84,-9.796,164.362,1996
0.522693398,0.364367567,Lisa Lisa & Cult Jam,freestyle,0.408110884,107.778,-8.517,302.75873,1997
0.50710874,0.353532628,Halfway to Gone,southern rock,0.482137585,141.63,-5.061,210.07628,2004
0.685502832,0.446732968,Shawn Colvin,country rock,0.443291312,167.772,-12.798,290.11546,1989
0.432839367,0.366905853,John Frizzell,soundtrack,0.407233015,91.434,-29.999,100.75383,2009
0.413165862,0.32288249,Esa Pakarinen,oldies,0.0,178.936,-13.305,119.27465,1990
0.847451713,0.779968005,Nickelback featuring Kid Rock,alternative metal,0.683647342,156.005,-3.709,223.99955,2003
0.592699548,0.429545085,SKYCLAD,folk rock,0.474147941,167.504,-8.294,361.24689,1994
0.472468368,0.31318008,Loudermilk,post-grunge,0.319565987,112.398,-6.564,272.03873,2002
0.556531086,0.370138414,Gene Simmons,hard rock,0.375984302,96.737,-10.313,155.11465,1987
0.428061659,0.29843473,Geoff Muldaur,samba,0.0,82.759,-26.772,217.88689,2008
0.540750151,0.379651219,Don Gibson,country rock,0.436696165,87.806,-20.691,184.68526,1960
0.626803106,0.405234691,John Mayall & The Bluesbreakers,blues-rock,0.523759152,89.949,-9.11,292.91057,2010
0.751216348,0.461230677,Take It Back!,melodic hardcore,0.447135796,135.264,-4.696,204.90404,2008
0.713782886,0.529166983,Fever Ray,electronic,0.505487343,122.984,-6.817,556.06812,2009
0.439789947,0.270025245,Neviss,british pop,0.0,94.318,-5.782,169.66485,2003
0.744844377,0.447386029,Sneaky Sound System,alternative dance,0.55936523,130.053,-3.951,225.82812,2008
0.90284076,1.021255588,Daft Punk,techno,0.8622545,111.201,-5.019,329.53424,1995
0.547938241,0.374791219,Shriekback,alternative dance,0.457337011,84.983,-12.519,286.06649,2005
0.698452539,0.502974636,Steel Pulse,roots reggae,0.253834736,168.242,-6.653,261.35465,1997
0.630630038,0.417499645,The Box Tops,blue-eyed soul,0.413739836,110.771,-12.345,148.61016,1967
0.908984296,0.562506672,Daddy Yankee,reggaeton,0.74498651,93.029,-4.064,172.90404,2010
0.809828092,0.539644312,Busta Rhymes,hip hop,0.549998637,106.961,-10.067,231.60118,2001
0.661080168,0.442765842,Loudon Wainwright III,modern rock,0.570919571,193.637,-16.117,128.15628,1994
0.689800593,0.533842727,Cancer Bats,southern rock,0.515963631,110.096,-3.276,159.29424,2009
0.482615302,0.362116006,Russ Taff,ccm,0.550326336,124.343,-9.193,343.37914,1998
0.608824806,0.428650989,Cockney Rejects,oi,0.386477291,138.836,-10.581,176.01261,1997
0.398858713,0.341061399,Orquesta Broadway,charanga,0.0,115.521,-15.314,421.35465,1981
0.53002231,0.409244639,Quadro Nuevo,tango,0.215080319,188.626,-10.232,215.30077,2002
0.701441759,0.504307726,Agnostic Front,hardcore punk,0.704649756,185.453,-5.218,122.17424,2007
0.369988124,0.26173013,Flowin Immo et Les Freaqz,hip hop,0.0,83.321,-7.486,225.59302,2009
0.73118423,0.549204384,Sex Pistols,punk,0.313562114,152.899,-14.683,189.17832,2004
0.614887588,0.377828215,Open Hand,post-grunge,0.511424326,86.308,-7.655,486.97424,1999
0.605109702,0.398547535,Inspiral Carpets,indie rock,0.645578916,150.226,-4.134,230.05995,1999
0.785230454,0.515058318,The Wreckers,country music,0.372530039,152.208,-5.809,211.59138,2007
0.370191165,0.285989808,Charlie McCoy,country gospel,0.0,113.293,-13.483,197.79873,1991
0.476986277,0.335607264,Gershon Kingsley,space age pop,0.413752422,130.831,-11.826,180.08771,1969
0.603602148,0.409484253,Zombina & The Skeletones,psychobilly,0.474054831,94.754,-6.264,145.3971,2006
0.763010513,0.537675628,MxPx,christian rock,0.645543023,87.779,-3.861,183.97995,2004
0.696816892,0.482100019,Bad Company,blues-rock,0.64102029,102.984,-8.064,229.58975,1974
0.502942307,0.396357754,Zumpano,power pop,0.416934464,159.784,-8.394,228.46649,1995
0.909324834,0.677087547,30 Seconds To Mars,rock,0.81689746,121.518,-6.736,472.39791,2002
0.873238653,0.519965479,Thrice,post-hardcore,0.805691387,143.59,-9.454,349.80526,2008
0.6214867,0.463608077,Who Made Who,disco,0.540935877,132.974,-6.145,265.32526,2004
0.64072063,0.413296282,Pelle Carlberg,twee pop,0.516396407,169.994,-5.603,247.24853,2007
0.431065291,0.333858125,Out Of The Grey,ccm,0.445454526,87.76,-9.598,225.95873,1995
0.818319359,0.667294596,Snow Patrol,indie rock,0.482535379,114.954,-14.309,214.5171,2009
0.565102058,0.360054673,Milieu,downtempo,0.401486711,87.003,-13.08,371.87873,2007
0.059626097,0.0,GA1/4nter Noris,beat,0.0,124.394,-11.793,156.62975,1985
0.702677511,0.516658581,Korpiklaani,folk rock,0.637828866,99.995,-4.535,250.8273,2009
0.642030477,0.445222198,Salt The Wound,death core,0.638658134,174.424,-5.056,241.162,2009
0.628102577,0.39560835,Albert Collins,texas blues,0.427446572,94.557,-11.893,356.25751,1993
0.908984296,0.562506672,Daddy Yankee,reggaeton,0.487112195,91.026,-4.13,235.15383,2007
0.514624265,0.369511565,The Cortinas,new wave,0.288481643,134.985,-7.687,219.01016,1978
0.663952863,0.39207578,Masta Ace Incorporated,bass music,0.567591725,88.12,-7.687,295.1571,1995
0.853725857,0.550991009,The Misfits,horror punk,0.652359289,212.293,-5.542,85.9424,1997
0.528509678,0.0,Jessie Lee Miller,rockabilly,0.0,188.979,-7.391,116.92363,2005
0.55454855,0.411545814,Back Door Slam,blues-rock,0.624833534,92.971,-4.325,319.84281,2007
0.655921418,0.578301634,Phil Collins,soft rock,0.596840704,100.042,-15.433,154.93179,1981
0.639436949,0.430942043,David Arkenstone,celtic,0.327736683,108.014,-12.958,272.97914,2009
0.450821298,0.312190887,David Johansen,pop rock,0.0,87.373,-7.436,247.97995,1979
0.584266182,0.451570771,Bill Engvall,comedy,0.215080319,112.964,-11.689,482.21995,1998
0.829851317,0.581505803,The Almost,post-hardcore,0.636635971,136.147,-5.353,240.79628,2009
0.448644086,0.325563671,Tshala Muana,world beat,0.394394856,137.349,-5.252,390.63465,2001
0.569860089,0.414667368,The Sensational Alex Harvey Band,glam rock,0.57010593,90.689,-12.936,316.81261,1975
0.720711058,0.522047955,New Order,alternative dance,0.69621714,146.29,-5.729,288.02567,1989
0.743129776,0.493566843,Redman,hip hop,0.547003914,113.312,-8.745,209.6322,1998
0.620501925,0.301847095,Tim Exile,breakcore,0.469712431,124.429,-3.716,78.21016,2006
0.628196686,0.380802089,Life Long Tragedy,melodic hardcore,0.71238405,86.435,-6.024,204.9824,2008
0.611788254,0.336726841,Tanto Metro & Devonte,dancehall,0.0,104.465,-6.712,158.1971,2004
0.612543004,0.459660463,Dave Hollister,motown,0.427446572,117.936,-5.193,258.16771,2008
0.560351641,0.365026438,Sonora Carruseles,salsa,0.375984302,108.292,-6.564,230.00771,1999
0.856317427,0.53635118,The Starting Line,pop punk,0.652878393,142.069,-5.011,264.41098,2002
0.448013836,0.348295197,TEN MADISON,downtempo,0.360370583,190.038,-8.627,344.68526,2006
0.760636112,0.54724366,Grizzly Bear,folk-pop,0.882530152,169.038,-14.199,384.67873,2006
0.400284059,0.289976449,Seatrain,jazz funk,0.261873514,107.836,-6.112,294.47791,1973
0.69044755,0.507781667,Natalie Cole,vocal jazz,0.0,115.45,-15.222,194.53342,1985
0.610330728,0.407821565,Los AutA(c)nticos Decadentes,cumbia,0.334706549,136.835,-9.737,210.02404,1991
0.737037558,0.539245418,Dead Kennedys,rock,0.788388183,92.897,-4.264,216.842,1982
0.626957723,0.434859589,Julie Zenatti,chanson,0.475638468,80.084,-11.061,252.99546,2004
0.495796932,0.389498817,Mistress,hip hop,0.401486711,146.331,-4.523,580.70159,2005
0.821844255,0.592439486,Atreyu,post-hardcore,0.68109203,157.715,-4.707,218.90567,2004
0.55746022,0.386151631,RaphaA<<l,chanson,0.547952942,124.059,-9.636,148.74077,2008
0.614261764,0.417413024,MAY=negarm,viking metal,0.594359366,163.086,-6.769,92.76036,2007
0.766826206,0.549445961,Danny Elfman,soundtrack,0.383934684,86.901,-22.435,140.87791,2002
0.683455701,0.42712297,Junior Kimbrough,delta blues,0.618352389,129.584,-14.023,190.06649,1997
0.459797129,0.349912612,Tim Wilson,filk,0.0,88.576,-12.36,100.67546,1999
0.617608694,0.405967369,BoDeans,roots rock,0.299877488,156.285,-13.845,186.20036,1986
0.534464352,0.368689373,Otis Spann,piano blues,0.427446572,63.255,-12.931,180.40118,1995
0.899934952,0.68365806,Radiohead,british pop,0.47643522,188.91,-7.057,237.21751,2007
0.744641246,0.579988982,Van Halen,heavy metal,0.685351118,87.899,-9.057,324.23138,1998
0.574400789,0.446071584,Bongzilla,stoner metal,0.536788886,97.265,-4.627,286.58893,2005
0.612657824,0.457611174,The Chap,future jazz,0.407233015,123.007,-8.337,207.28118,2003
0.484333758,0.335935512,Dave Brockie Experience,shock rock,0.355285536,99.959,-3.312,135.8624,2001
0.577276089,0.376939984,R. Carlos Nakai,chamber jazz,0.215080319,104.989,-25.651,146.33751,1982
0.733433227,0.455558797,Shadows Fall,power metal,0.687873715,84.992,-4.076,283.48036,2004
0.887386081,0.791143002,Linkin Park,rap metal,0.872229023,105.095,-6.052,208.95302,2000
0.756790992,0.458697013,Aceyalone,hip hop,0.215080319,129.956,-4.149,170.1873,2007
0.479755041,0.34054408,Flora Purim,latin jazz,0.265861049,173.649,-16.444,208.03873,1994
0.760270106,0.496071347,Tech N9ne,gangster rap,0.706000517,177.942,-6.696,274.85995,2006
0.620379479,0.407898467,Kristine W.,progressive house,0.246950841,129.976,-4.499,235.12771,2004
0.640574149,0.454714841,Cracker,roots rock,0.427446572,107.848,-8.749,196.5971,1998
0.643016666,0.461517205,Al Di Meola,latin jazz,0.360370583,110.096,-16.945,257.30567,1983
0.71881021,0.463900095,SNAP!,pop rap,0.0,131.977,-13.615,293.92934,1996
0.822843255,0.531436737,Juelz Santana / Freekey Zeekey / Monique Garnett,rap,0.38293509,196.482,-19.771,79.64689,2003
0.562614768,0.358435364,LeA3n Gieco,folk rock,0.212045406,163.773,-7.657,302.2624,2002
0.561589946,0.420570307,Los Chichos,flamenco,0.266955186,100.232,-6.159,212.53179,1987
0.701118744,0.415441656,ARRESTED DEVELOPMENT,hip hop,0.609043943,177.886,-6.25,218.06975,2006
0.698452539,0.502974636,Steel Pulse,roots reggae,0.319565987,156.084,-6.53,262.47791,1997
0.48177182,0.282491646,Orquestra,orchestra,0.456858867,104.752,-13.767,87.58812,1967
0.632041754,0.387911599,HA-ASH,pop rock,0.576399981,136.945,-5.548,253.90975,2005
0.674970293,0.424953084,William Orbit,progressive house,0.504034341,131.281,-21.82,199.8624,2000
0.580481348,0.412610819,Maurane,chanson,0.0,130.993,-8.403,172.17261,1995
